quarter,date,member_name,party,state,chamber,title,url,src_file,src_line
2024-Q1,2024-02-13,Chris Van Hollen,Democrat,MD,Senate,Van Hollen Statement on Senate Passage of the National Security Supplemental,https://www.vanhollen.senate.gov/news/press-releases/van-hollen-statement-on-senate-passage-of-the-national-security-supplemental,congress_press/2024/2024-02.jsonl,1285
2024-Q1,2024-02-13,Mark R. Warner,Democrat,VA,Senate,Sen. Warner on Passage of National Security Supplemental,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=64B3F288-BBD4-476F-BEC5-28BC8F5E62B7,congress_press/2024/2024-02.jsonl,1286
2024-Q1,2024-02-13,Todd Young,Republican,IN,Senate,Young Statement on National Security Supplemental,https://www.young.senate.gov/newsroom/press-releases/young-statement-on-national-security-supplemental/,congress_press/2024/2024-02.jsonl,1290
2024-Q1,2024-02-14,Salud O. Carbajal,Democrat,CA,House,Rep. Carbajal Urges Action on Senate-Passed National Security Supplemental,https://carbajal.house.gov/news/documentsingle.aspx?DocumentID=1808,congress_press/2024/2024-02.jsonl,1298
2024-Q1,2024-02-14,Joaquin Castro,Democrat,TX,House,Statement from Congressman Castro on Deferred Enforced Departure for Palestinians,https://castro.house.gov/media-center/press-releases/statement-from-congressman-castro-on-deferred-enforced-departure-for-palestinians,congress_press/2024/2024-02.jsonl,1301
2024-Q1,2024-02-14,Tom Emmer,Republican,MN,House,Emmer Presses Treasury Undersecretary Nelson on Erroneous Reports of Crypto Terror Financing,https://emmer.house.gov/media-center/press-releases/emmer-presses-treasury-undersecretary-nelson-on-erroneous-reports-of-crypto-terror-financing,congress_press/2024/2024-02.jsonl,1314
2024-Q1,2024-02-14,Randy Feenstra,Republican,IA,House,Feenstra Supports Resolution Condemning Rape and Sexual Violence against Innocent Israelis by Hamas Terrorists,https://feenstra.house.gov/media/press-releases/feenstra-supports-resolution-condemning-rape-and-sexual-violence-against,congress_press/2024/2024-02.jsonl,1317
2024-Q1,2024-02-14,Lois Frankel,Democrat,FL,House,Rep. Frankel Statement After House Passes Resolution Condemning Rape and Sexual Violence Committed by Hamas,https://frankel.house.gov/news/documentsingle.aspx?DocumentID=3666,congress_press/2024/2024-02.jsonl,1322
2024-Q1,2024-02-14,Martin Heinrich,Democrat,NM,Senate,"Heinrich Issues Statement On Vote To Strengthen National Security, Deliver Support To Democratic Allies",https://ladailypost.com/heinrich-issues-statement-on-vote-to-strengthen-national-security-deliver-support-to-democratic-allies/,congress_press/2024/2024-02.jsonl,1341
2024-Q1,2024-02-14,Nick LaLota,Republican,NY,House,LaLota Votes to Condemn Rape and Sexual Violence Committed by Hamas,https://lalota.house.gov/media/press-releases/hamas214,congress_press/2024/2024-02.jsonl,1343
2024-Q1,2024-02-14,Nicholas A. Langworthy,Republican,NY,House,Langworthy Reacts to Biden’s Refusal to Take Cognitive Health Test,https://langworthy.house.gov/media/press-releases/langworthy-reacts-bidens-refusal-take-cognitive-health-test,congress_press/2024/2024-02.jsonl,1346
2024-Q1,2024-02-14,Guy Reschenthaler,Republican,PA,House,Reschenthaler Manages Rule Debate on Legislation Unlocking LNG,https://reschenthaler.house.gov/media/press-releases/reschenthaler-manages-rule-debate-on-legislation-unlocking-lng,congress_press/2024/2024-02.jsonl,1371
2024-Q1,2024-02-14,Janice D. Schakowsky,Democrat,IL,House,"Schakowsky, Jayapal Statement on Announcement of DED for Palestinians",https://schakowsky.house.gov/media/press-releases/schakowsky-jayapal-statement-announcement-ded-palestinians,congress_press/2024/2024-02.jsonl,1376
2024-Q1,2024-02-14,Tammy Baldwin,Democrat,WI,Senate,"Baldwin, Colleagues Push President Biden to Support Ongoing Efforts to Free Hostages, Restore Mutual Ceasefire Agreement in Gaza",https://www.baldwin.senate.gov/news/press-releases/baldwin-colleagues-push-president-biden-to-support-ongoing-efforts-to-free-hostages-restore-mutual-ceasefire-agreement-in-gaza,congress_press/2024/2024-02.jsonl,1385
2024-Q1,2024-02-14,Ted Cruz,Republican,TX,Senate,ICYMI: Fox News Reports on Sen. Cruz-Led Letter Calling for DOJ to Investigate UN Fundraising Group for Hamas Support,https://www.cruz.senate.gov/newsroom/press-releases/icymi-fox-news-reports-on-sen-cruz-led-letter-calling-for-doj-to-investigate-un-fundraising-group-for-hamas-support,congress_press/2024/2024-02.jsonl,1390
2024-Q1,2024-02-14,Tammy Duckworth,Democrat,IL,Senate,"Duckworth, Durbin Join Booker, Colleagues in Calling for Swift Action to Aid American Citizens and Families Trapped in Gaza",https://www.duckworth.senate.gov/news/press-releases/duckworth-durbin-join-booker-colleagues-in-calling-for-swift-action-to-aid-american-citizens-and-families-trapped-in-gaza,congress_press/2024/2024-02.jsonl,1391
2024-Q1,2024-02-14,Tammy Duckworth,Democrat,IL,Senate,"Duckworth, Durbin Join Ossoff, Colleagues in Support of Ongoing U.S. Diplomacy to Free Hostages, Restore Mutual Ceasefire Agreement in Gaza",https://www.duckworth.senate.gov/news/press-releases/duckworth-durbin-join-ossoff-colleagues-in-support-of-ongoing-us-diplomacy-to-free-hostages-restore-mutual-ceasefire-agreement-in-gaza,congress_press/2024/2024-02.jsonl,1392
2024-Q1,2024-02-14,Martin Heinrich,Democrat,NM,Senate,"Heinrich, Luján Join Colleagues in Support of Ongoing U.S. Diplomacy to Free Hostages, Restore Mutual Ceasefire Agreement in Gaza",https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-lujan-join-colleagues-in-support-of-ongoing-us-diplomacy-to-free-hostages-restore-mutual-ceasefire-agreement-in-gaza,congress_press/2024/2024-02.jsonl,1398
2024-Q1,2024-02-14,Tim Scott,Republican,SC,Senate,"Senators Scott, Wicker, Cotton: President Biden has Authority to Use Military Force to Secure Release of American Hostages in Gaza",https://www.scott.senate.gov/media-center/press-releases/senators-scott-wicker-cotton-president-biden-has-authority-to-use-military-force-to-secure-release-of-american-hostages-in-gaza/,congress_press/2024/2024-02.jsonl,1405
2024-Q1,2024-02-14,Chris Van Hollen,Democrat,MD,Senate,"Van Hollen Joins Ossoff, Rev. Warnock, Senators in Support of Ongoing U.S. Diplomacy to Free Hostages, Restore Mutual Ceasefire Agreement in Gaza",https://www.vanhollen.senate.gov/news/press-releases/van-hollen-joins-ossoff-rev-warnock-senators-in-support-of-ongoing-us-diplomacy-to-free-hostages-restore-mutual-ceasefire-agreement-in-gaza,congress_press/2024/2024-02.jsonl,1409
2024-Q1,2024-02-15,Joe Courtney,Democrat,CT,House,Courtney Lays Down the Hammer on National Security Supplemental,https://courtney.house.gov/media-center/press-releases/courtney-lays-down-hammer-national-security-supplemental,congress_press/2024/2024-02.jsonl,1439
2024-Q1,2024-02-15,Diana DeGette,Democrat,CO,House,DeGette praises Biden Administration move to grant deferred enforced departure for Palestinians,https://degette.house.gov/media-center/press-releases/degette-praises-biden-administration-move-grant-deferred-enforced,congress_press/2024/2024-02.jsonl,1443
2024-Q1,2024-02-15,Chrissy Houlahan,Democrat,PA,House,Houlahan Issues Statement on Israel-Hamas War,https://houlahan.house.gov/news/documentsingle.aspx?DocumentID=3828,congress_press/2024/2024-02.jsonl,1458
2024-Q1,2024-02-15,Steny H. Hoyer,Democrat,MD,House,"Hoyer: Mr. Speaker, Ukraine and Israel Cry Out for America’s Help and Leadership",https://hoyer.house.gov/media/press-releases/hoyer-mr-speaker-ukraine-and-israel-cry-out-americas-help-and-leadership,congress_press/2024/2024-02.jsonl,1460
2024-Q1,2024-02-15,Mario Diaz-Balart,Republican,FL,House,Díaz-Balart Commends House Passage of Resolution Condemning Rape and Sexual Violence Committed by Hamas,https://mariodiazbalart.house.gov/media-center/press-releases/diaz-balart-commends-house-passage-resolution-condemning-rape-and,congress_press/2024/2024-02.jsonl,1479
2024-Q1,2024-02-15,Debbie Wasserman Schultz,Democrat,FL,House,"Wasserman Schultz, Second Gentleman Emhoff, Ambassador Herzog Shine Spotlight on Hamas’ Gender-based Violence Against Israeli Women",https://wassermanschultz.house.gov/news/documentsingle.aspx?DocumentID=3138,congress_press/2024/2024-02.jsonl,1517
2024-Q1,2024-02-15,Cory A. Booker,Democrat,NJ,Senate,"Booker Joins 24 Senators in Support of Ongoing U.S. Diplomacy to Free Hostages, Restore Mutual Ceasefire Agreement in Gaza",https://www.booker.senate.gov/news/press/booker-joins-24-senators-in-support-of-ongoing-us-diplomacy-to-free-hostages-restore-mutual-ceasefire-agreement-in-gaza,congress_press/2024/2024-02.jsonl,1525
2024-Q1,2024-02-15,Ted Cruz,Republican,TX,Senate,Sen. Cruz Announces Key Senior Staff Hires and Promotions,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-announces-key-senior-staff-hires-and-promotions,congress_press/2024/2024-02.jsonl,1537
2024-Q1,2024-02-15,Ted Cruz,Republican,TX,Senate,Sen. Cruz Leads Senate Republicans in Letter Calling for DOJ to Investigate UN Fundraising Group for Hamas Support,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-leads-senate-republicans-in-letter-calling-for-doj-to-investigate-un-fundraising-group-for-hamas-support,congress_press/2024/2024-02.jsonl,1539
2024-Q1,2024-02-15,Ted Cruz,Republican,TX,Senate,"Sens. Cruz, Graham, Republican Judiciary Committee Colleagues Push Back on Rutgers University for Radical Efforts to Promote Antisemitic Violence",https://www.cruz.senate.gov/newsroom/press-releases/sens-cruz-graham-republican-judiciary-committee-colleagues-push-back-on-rutgers-university-for-radical-efforts-to-promote-antisemitic-violence,congress_press/2024/2024-02.jsonl,1540
2024-Q1,2024-02-15,Tim Kaine,Democrat,VA,Senate,Kaine Statement on Protections for Palestinians Living in U.S.,https://www.kaine.senate.gov/press-releases/kaine-statement-on-protections-for-palestinians-living-in-us,congress_press/2024/2024-02.jsonl,1556
2024-Q1,2024-02-15,Tim Kaine,Democrat,VA,Senate,"Warner, Kaine, Ossoff, Warnock, and Colleagues Urge Administration to Secure Release of Hostages and Stop Violence in Gaza",https://www.kaine.senate.gov/press-releases/warner-kaine-ossoff-warnock-and-colleagues-urge-administration-to-secure-release-of-hostages-and-stop-violence-in-gaza,congress_press/2024/2024-02.jsonl,1558
2024-Q1,2024-02-15,Lisa Murkowski,Republican,AK,Senate,ICYMI: Murkowski Addresses the Alaska State Legislature,https://www.murkowski.senate.gov/press/release/icymi-murkowski-addresses-the-alaska-state-legislature,congress_press/2024/2024-02.jsonl,1562
2024-Q1,2024-02-15,Christopher Murphy,Democrat,CT,Senate,Murphy Joins 24 Senators In Support For Ongoing U.S. Diplomacy To Free Hostages & Restore Mutual Ceasefire Agreement In Gaza,https://www.murphy.senate.gov/newsroom/press-releases/murphy-joins-24-senators-in-support-for-ongoing-us-diplomacy-to-free-hostages-and-restore-mutual-ceasefire-agreement-in-gaza,congress_press/2024/2024-02.jsonl,1564
2024-Q1,2024-02-15,Dan Sullivan,Republican,AK,Senate,Senate Resolution Highlights Importance of U.S.-ROK-Japan Trilateral Cooperation,https://www.sullivan.senate.gov/newsroom/press-releases/senate-resolution-highlights-importance-of-us-rok-japan-trilateral-cooperation,congress_press/2024/2024-02.jsonl,1576
2024-Q1,2024-02-15,Mark R. Warner,Democrat,VA,Senate,"U.S. Sens. Warner, Kaine, Ossoff, Warnock, and Colleagues Urge Administration to Secure Release of Hostages and Stop Violence in Gaza",https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=0F268AC2-1574-4B86-AF4D-22ECD62E433C,congress_press/2024/2024-02.jsonl,1580
2024-Q1,2024-02-16,Jim Costa,Democrat,CA,House,"Costa, Bipartisan Colleagues Introduce Defending Borders, Defending Democracies Act",https://costa.house.gov/media/press-releases/costa-bipartisan-colleagues-introduce-defending-borders-defending-democracies,congress_press/2024/2024-02.jsonl,1609
2024-Q1,2024-02-16,Christopher R. Deluzio,Democrat,PA,House,"Deluzio Statement on President Biden’s Visit to Beaver County, Support for Railway Safety Act",https://deluzio.house.gov/media/press-releases/deluzio-statement-president-bidens-visit-beaver-county-support-railway-safety,congress_press/2024/2024-02.jsonl,1612
2024-Q1,2024-02-16,Brian K. Fitzpatrick,Republican,PA,House,"Fitzpatrick, Bipartisan Colleagues Introduce Defending Borders, Defending Democracies Act",https://fitzpatrick.house.gov/2024/2/fitzpatrick-bipartisan-colleagues-introduce-defending-borders-defending-democracies-act,congress_press/2024/2024-02.jsonl,1613
2024-Q1,2024-02-16,Jared F. Golden,Democrat,ME,House,"Golden, Bipartisan Colleagues Introduce Defending Borders, Defending Democracies Act",https://golden.house.gov/media/press-releases/golden-bipartisan-colleagues-introduce-defending-borders-defending-democracies-act,congress_press/2024/2024-02.jsonl,1618
2024-Q1,2024-02-16,Steny H. Hoyer,Democrat,MD,House,Hoyer Op-Ed: The United Nations' Historic Anti-Israel Bias Emboldened Hamas,https://hoyer.house.gov/media/press-releases/hoyer-op-ed-united-nations-historic-anti-israel-bias-emboldened-hamas,congress_press/2024/2024-02.jsonl,1626
2024-Q1,2024-02-16,Michael Lawler,Republican,NY,House,"Lawler Joins Bipartisan Colleagues to Introduce Defending Borders, Defending Democracies Act",https://lawler.house.gov/news/documentsingle.aspx?DocumentID=1333,congress_press/2024/2024-02.jsonl,1641
2024-Q1,2024-02-16,W. Gregory Steube,Republican,FL,House,Steube Introduces Legislation to Defund UNRWA and Divert Funds to Build Border Wall,https://steube.house.gov/press-releases/steube-introduces-legislation-to-defund-unrwa-and-divert-funds-to-build-border-wall/,congress_press/2024/2024-02.jsonl,1670
2024-Q1,2024-02-16,Emilia Strong Sykes,Democrat,OH,House,Rep. Sykes Statement On President Biden’s Visit To East Palestine,https://sykes.house.gov/media/press-releases/rep-sykes-statement-president-bidens-visit-east-palestine,congress_press/2024/2024-02.jsonl,1673
2024-Q1,2024-02-16,Richard Blumenthal,Democrat,CT,Senate,Blumenthal Travels to Munich Security Conference,https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-travels-to-munich-security-conference,congress_press/2024/2024-02.jsonl,1685
2024-Q1,2024-02-18,"Angus S. King, Jr.",Independent,ME,Senate,King on Ukraine: U.S. Ending Support Would “Haunt this Country for Fifty Years”,https://www.king.senate.gov/newsroom/press-releases/king-on-ukraine-us-ending-support-would-haunt-this-country-for-fifty-years,congress_press/2024/2024-02.jsonl,1735
2024-Q1,2024-02-20,Becca Balint,Democrat,VT,House,Rep. Becca Balint Joins Congressional Delegation to Israel and West Bank,https://balint.house.gov/news/documentsingle.aspx?DocumentID=198,congress_press/2024/2024-02.jsonl,1758
2024-Q1,2024-02-20,Seth Magaziner,Democrat,RI,House,Magaziner Urges Speaker Mike Johnson to Call Vote on Ukraine Funding,https://magaziner.house.gov/media/press-releases/magaziner-urges-speaker-mike-johnson-call-vote-ukraine-funding,congress_press/2024/2024-02.jsonl,1789
2024-Q1,2024-02-20,Maria Elvira Salazar,Republican,FL,House,Salazar’s Forgotten Heroes of the Holocaust Congressional Gold Medal Act Hits 250+ Cosponsors,https://salazar.house.gov/media/press-releases/salazars-forgotten-heroes-holocaust-congressional-gold-medal-act-hits-250,congress_press/2024/2024-02.jsonl,1810
2024-Q1,2024-02-20,Sara Jacobs,Democrat,CA,House,Rep. Sara Jacobs Statement Ahead of Potential Israeli Ground Invasion of Rafah,https://sarajacobs.house.gov/news/press-releases/rep-sara-jacobs-statement-ahead-of-potential-israeli-ground-invasion-of-rafah,congress_press/2024/2024-02.jsonl,1812
2024-Q1,2024-02-20,Brad Sherman,Democrat,CA,House,Sherman Holds Powerful Meeting with Survivors of the October 7th Massacre,https://sherman.house.gov/media-center/press-releases/sherman-holds-powerful-meeting-with-survivors-of-the-october-7th,congress_press/2024/2024-02.jsonl,1814
2024-Q1,2024-02-20,Tom Cotton,Republican,AR,Senate,Cotton Seeks Answers on Biden’s Sanctions of Israelis,https://www.cotton.senate.gov/news/press-releases/cotton-seeks-answers-on-bidens-sanctions-of-israelis,congress_press/2024/2024-02.jsonl,1833
2024-Q1,2024-02-21,Adam Smith,Democrat,WA,House,Rep. Smith Expresses Support for Biden Administration’s Efforts to Secure Ceasefire Agreement,https://adamsmith.house.gov/news/press-releases/rep-smith-expresses-support-biden-administrations-efforts-secure-ceasefire,congress_press/2024/2024-02.jsonl,1853
2024-Q1,2024-02-21,Elijah Crane,Republican,AZ,House,Crane Introduces Bipartisan Border Security Bill to Counteract Underground Smuggling Tunnels,https://crane.house.gov/2024/02/21/media-press-releases-crane-introduces-bipartisan-border-security-bill-counteract-underground/,congress_press/2024/2024-02.jsonl,1870
2024-Q1,2024-02-21,John Boozman,Republican,AR,Senate,Boozman Joins Gov. Sanders and Local Leaders to Break Ground on New Defense Industry Manufacturing Facility in South Arkansas,https://www.boozman.senate.gov/public/index.cfm/press-releases?ID=2A9BB667-663A-4DEF-A583-9250684469AD,congress_press/2024/2024-02.jsonl,1921
2024-Q1,2024-02-21,Ted Cruz,Republican,TX,Senate,ICYMI: WSJ Op-Ed: “Let Terror Victims Sue UNRWA”,https://www.cruz.senate.gov/newsroom/press-releases/icymi-wsj-op-ed-let-terror-victims-sue-unrwa,congress_press/2024/2024-02.jsonl,1926
2024-Q1,2024-02-21,Tim Kaine,Democrat,VA,Senate,Kaine Urges Administration to Press for De-escalation and Hostage Release and Ensure Upcoming U.S. Weapons Transfers to Israel Prioritize Defensive Needs,https://www.kaine.senate.gov/press-releases/kaine-urges-administration-to-press-for-de-escalation-and-hostage-release-and-ensure-upcoming-us-weapons-transfers-to-israel-prioritize-defensive-needs,congress_press/2024/2024-02.jsonl,1939
2024-Q1,2024-02-22,Christopher R. Deluzio,Democrat,PA,House,"Deluzio Report Highlights Urgency of Rail Safety for Western Pennsylvania, Finds 95% of Constituents Live Within Five Miles of Freight Rail Lines",https://deluzio.house.gov/media/press-releases/deluzio-report-highlights-urgency-rail-safety-western-pennsylvania-finds-95,congress_press/2024/2024-02.jsonl,1970
2024-Q1,2024-02-22,Jamie Raskin,Democrat,MD,House,"Congressman Raskin, Goldman Lead Colleagues in Urging Biden Administration to Facilitate Ceasefire in Gaza, Release of Hostages",https://raskin.house.gov/2024/2/congressmen-goldman-raskin-lead-colleagues-in-urging-biden-administration-to-facilitate-ceasefire-in-gaza-release-of-hostages,congress_press/2024/2024-02.jsonl,1996
2024-Q1,2024-02-22,Brad Sherman,Democrat,CA,House,Congressman Sherman Helps Welcome Israeli Student Delegation to Los Angeles,https://sherman.house.gov/media-center/press-releases/congressman-sherman-helps-welcome-israeli-student-delegation-los,congress_press/2024/2024-02.jsonl,2000
2024-Q1,2024-02-22,Bruce Westerman,Republican,AR,House,"WESTERMAN JOINS GOV. SANDERS, SEN. BOOZMAN TO BREAK GROUND ON MANUFACTURING FACILITY IN EAST CAMDEN",https://westerman.house.gov/media-center/press-releases/westerman-joins-gov-sanders-sen-boozman-break-ground-manufacturing,congress_press/2024/2024-02.jsonl,2014
2024-Q1,2024-02-22,Richard Blumenthal,Democrat,CT,Senate,"Blumenthal visits Israel, Jordan & Lebanon",https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-visits-israel-jordan-and-lebanon,congress_press/2024/2024-02.jsonl,2015
2024-Q1,2024-02-23,Brian K. Fitzpatrick,Republican,PA,House,"RECAP: Fitzpatrick travels to Ukraine and Israel, meets with President Zelenskyy and Prime Minister Netanyahu, Amid Two Raging Wars",https://fitzpatrick.house.gov/2024/2/recap-fitzpatrick-travels-to-ukraine-and-israel-meets-with-president-zelenskyy-and-prime-minister-netanyahu-amid-two-raging-wars,congress_press/2024/2024-02.jsonl,2069
2024-Q1,2024-02-23,Andrew Ogles,Republican,TN,House,Rep. Ogles: Fighting The Deep State,https://ogles.house.gov/media/press-releases/rep-ogles-fighting-deep-state,congress_press/2024/2024-02.jsonl,2097
2024-Q1,2024-02-23,Shri Thanedar,Democrat,MI,House,Rep. Shri Thanedar Releases Statement on Gaza,https://thanedar.house.gov/media/press-releases/rep-shri-thanedar-releases-statement-on-gaza,congress_press/2024/2024-02.jsonl,2113
2024-Q1,2024-02-23,Martin Heinrich,Democrat,NM,Senate,"Heinrich, Luján Press Biden Administration on Concerns with New Arms Sales to Netanyahu Government, Request Assurances Prior to Proceeding",https://www.heinrich.senate.gov/newsroom/press-releases/heinrich-lujan-press-biden-administration-on-concerns-with-new-arms-sales-to-netanyahu-government-request-assurances-prior-to-proceeding,congress_press/2024/2024-02.jsonl,2129
2024-Q1,2024-02-23,Brian Schatz,Democrat,HI,Senate,"Schatz, Van Hollen, Colleagues Press Administration On Concerns With New Arms Sales To Netanyahu Government, Request Assurances Prior To Proceeding",https://www.schatz.senate.gov/news/press-releases/schatz-van-hollen-colleagues-press-administration-on-concerns-with-new-arms-sales-to-netanyahu-government-request-assurances-prior-to-proceeding,congress_press/2024/2024-02.jsonl,2140
2024-Q1,2024-02-23,Chris Van Hollen,Democrat,MD,Senate,"Van Hollen, Schatz, Colleagues Press Administration on Concerns with New Arms Sales to Netanyahu Government, Request Assurances Prior to Proceeding",https://www.vanhollen.senate.gov/news/press-releases/van-hollen-schatz-colleagues-press-administration-on-concerns-with-new-arms-sales-to-netanyahu-government-request-assurances-prior-to-proceeding,congress_press/2024/2024-02.jsonl,2146
2024-Q1,2024-02-25,Donald G. Davis,Democrat,NC,House,"Congressman Don Davis Returns from Ukraine, Emphasizing Urgent Need to Safeguard American and Global Security",https://dondavis.house.gov/media/press-releases/congressman-don-davis-returns-ukraine-emphasizing-urgent-need-safeguard,congress_press/2024/2024-02.jsonl,2161
2024-Q1,2024-02-26,Christopher R. Deluzio,Democrat,PA,House,"Deluzio Shares Support for Biden Administration Diplomatic Work to Broker Israel-Hamas Ceasefire, Free Hostages, Deliver Aid",https://deluzio.house.gov/media/press-releases/deluzio-shares-support-biden-administration-diplomatic-work-broker-israel,congress_press/2024/2024-02.jsonl,2169
2024-Q1,2024-02-26,Brad Sherman,Democrat,CA,House,"Sherman Statement on USAC passing resolution endorsing Boycott, Divest and Sanctions movement",https://sherman.house.gov/media-center/press-releases/sherman-statement-on-usac-passing-resolution-endorsing-boycott-divest,congress_press/2024/2024-02.jsonl,2198
2024-Q1,2024-02-26,Todd Young,Republican,IN,Senate,"Young, Colleagues Introduce Resolution Highlighting Importance of U.S.-ROK-Japan Trilateral Cooperation",https://www.young.senate.gov/newsroom/press-releases/young-colleagues-introduce-resolution-highlighting-importance-of-us-rok-japan-trilateral-cooperation/,congress_press/2024/2024-02.jsonl,2243
2024-Q1,2024-02-28,André Carson,Democrat,IN,House,"Reps. Carson, Jayapal, and Raskin Call for Full UNRWA Funding",https://carson.house.gov/media/press-releases/reps-carson-jayapal-and-raskin-call-full-unrwa-funding,congress_press/2024/2024-02.jsonl,2362
2024-Q1,2024-02-28,Joe Courtney,Democrat,CT,House,"Courtney Pushes for Negotiated Ceasefire in Israel, Gaza",https://courtney.house.gov/media-center/press-releases/courtney-pushes-negotiated-ceasefire-israel-gaza,congress_press/2024/2024-02.jsonl,2369
2024-Q1,2024-02-28,Madeleine Dean,Democrat,PA,House,Congresswoman Madeleine Dean Calls for a Bilateral Ceasefire in Gaza and Israel,https://dean.house.gov/2024/2/congresswoman-madeleine-dean-calls-for-a-bilateral-ceasefire-in-gaza-and-israel/6d3d1a9e-cab8-4ee5-bf46-02a6557f323d,congress_press/2024/2024-02.jsonl,2371
2024-Q1,2024-02-28,Pramila Jayapal,Democrat,WA,House,"Jayapal, Carson, Raskin Call for Full UNRWA Funding",https://jayapal.house.gov/2024/02/28/jayapal-carson-raskin-call-for-full-unrwa-funding/,congress_press/2024/2024-02.jsonl,2389
2024-Q1,2024-02-28,Thomas R. Suozzi,Democrat,NY,House,Suozzi Sworn Into 118th Congress,https://suozzi.house.gov/media/press-releases/suozzi-sworn-118th-congress,congress_press/2024/2024-02.jsonl,2421
2024-Q1,2024-02-28,Thomas R. Suozzi,Democrat,NY,House,Suozzi Sworn Into 118th Congress,https://suozzi.house.gov/media/press-releases/suozzi-sworn-118th-congress-0,congress_press/2024/2024-02.jsonl,2422
2024-Q1,2024-02-28,John Barrasso,Republican,WY,Senate,Barrasso: Biden and Democrats Have Taken A Wrecking Ball to America’s Strength,https://www.barrasso.senate.gov/newsroom-news-releases-barrasso-biden-and-democrats-have-taken-a-wrecking-ball-to-americas-strength/,congress_press/2024/2024-02.jsonl,2433
2024-Q1,2024-02-28,Tom Cotton,Republican,AR,Senate,Cotton to Austin: Why Was Airman Who Self-Immolated Allowed to Serve?,https://www.cotton.senate.gov/news/press-releases/cotton-to-austin-why-was-airman-who-self-immolated-allowed-to-serve,congress_press/2024/2024-02.jsonl,2442
2024-Q1,2024-02-28,Ted Cruz,Republican,TX,Senate,Sen. Cruz Introduces Legislation Prohibiting Biden Administration from Waiving Anti-Terrorism Sanctions,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-introduces-legislation-prohibiting-biden-administration-from-waiving-anti-terrorism-sanctions,congress_press/2024/2024-02.jsonl,2447
2024-Q1,2024-02-28,Josh Hawley,Republican,MO,Senate,Hawley to Google CEO Over Woke Gemini AI Program: ‘Come testify to Congress. Under oath. In public.’,https://www.hawley.senate.gov/hawley-google-ceo-over-woke-gemini-ai-program-come-testify-congress-under-oath-public/,congress_press/2024/2024-02.jsonl,2457
2024-Q1,2024-02-28,Lindsey Graham,Republican,SC,Senate,Graham Statement On Senator McConnell Stepping Down As Republican Leader,https://www.lgraham.senate.gov/public/index.cfm/press-releases?ID=7C9C6B47-93D6-499A-80B1-43C730D05BA5,congress_press/2024/2024-02.jsonl,2470
2024-Q1,2024-02-28,Mitch McConnell,Republican,KY,Senate,McConnell: ‘Stop Providing Taxpayer Subsidies To Institutions That Have Clearly Lost Their Grip On Reality’,https://www.mcconnell.senate.gov/public/index.cfm/pressreleases?ID=181155FC-34D7-4731-BA33-7DEBC277D595,congress_press/2024/2024-02.jsonl,2471
2024-Q1,2024-02-28,Christopher Murphy,Democrat,CT,Senate,Murphy: President Trump's Policy Towards Iran Was A Disaster,https://www.murphy.senate.gov/newsroom/press-releases/murphy-president-trumps-policy-towards-iran-was-a-disaster,congress_press/2024/2024-02.jsonl,2476
2024-Q1,2024-02-28,Jack Reed,Democrat,RI,Senate,Reed and Colleagues Call on Israeli Ambassador Herzog to Accelerate Aid Delivery and Ensure Safety for Aid Workers,https://www.reed.senate.gov/news/releases/reed-and-colleagues-call-on-israeli-ambassador-herzog-to-accelerate-aid-delivery-and-ensure-safety-for-aid-workers,congress_press/2024/2024-02.jsonl,2477
2024-Q1,2024-02-29,Becca Balint,Democrat,VT,House,Congressional Delegation Statement on Trip to Israel and the Palestinian Territories,https://balint.house.gov/news/documentsingle.aspx?DocumentID=202,congress_press/2024/2024-02.jsonl,2509
2024-Q1,2024-02-29,Salud O. Carbajal,Democrat,CA,House,Congressional Delegation Statement on Trip to Israel and the Palestinian Territories,https://carbajal.house.gov/news/documentsingle.aspx?DocumentID=1865,congress_press/2024/2024-02.jsonl,2526
2024-Q1,2024-02-29,Sean Casten,Democrat,IL,House,Casten Statement on Trip to Israel and the Palestinian Territories,https://casten.house.gov/media/press-releases/casten-statement-on-trip-to-israel-and-the-palestinian-territories,congress_press/2024/2024-02.jsonl,2528
2024-Q1,2024-02-29,Jason Crow,Democrat,CO,House,"Rep. Crow Joins Reps. Schneider, Panetta, 27 Members in Letter to Biden Supporting Negotiations to Free Hostages and Pause Fighting in Gaza",https://crow.house.gov/media/press-releases/rep-crow-joins-reps-schneider-panetta-27-members-in-letter-to-biden-supporting-negotiations-to-free-hostages-and-pause-fighting-in-gaza,congress_press/2024/2024-02.jsonl,2537
2024-Q1,2024-02-29,Rosa L. DeLauro,Democrat,CT,House,Congressional Delegation Statement on Trip to Israel and the Palestinian Territories,https://delauro.house.gov/media-center/press-releases/congressional-delegation-statement-trip-israel-and-palestinian,congress_press/2024/2024-02.jsonl,2542
